# nx,nup,ndown,e_ghf,e_cpmc,err_cpmc,time,trial,
1.000000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00,-9.455274220010703345e+01,1.596195641766124090e-03,2.500000000000000000e+03,fe
