# nx,nup,ndown,e_ghf,e_cpmc,err_cpmc,time,trial,
1.000000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00,-8.441040169269679438e+01,3.279697565462755000e-03,2.590000000000000000e+03,fe
