# nx,nup,ndown,nwalkers,n_eql,e_ghf,e_cpmc,err_cpmc,time,ndet,trial,
4.000000000000000000e+00,8.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+02,1.000000000000000000e+01,-4.865149613706063469e+00,-5.610545491086003977e+00,2.184207003823458119e-03,6.380000000000000000e+02,4.800000000000000000e+01,vap_s2_proj_s2_ghf
6.000000000000000000e+00,1.200000000000000000e+01,1.200000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+01,-7.712750587023717408e+00,-8.747632935418986122e+00,3.665486547578576150e-03,6.950000000000000000e+02,2.000000000000000000e+01,vap_s2_proj_s2_ghf
8.000000000000000000e+00,1.600000000000000000e+01,1.600000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+01,-1.056045932364825646e+01,-1.181363642338193998e+01,5.662526143474817288e-03,5.970000000000000000e+03,1.000000000000000000e+02,vap_s2_proj_s2_ghf
1.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+01,-1.340817024167101401e+01,-1.491860923577115194e+01,5.997812004633689201e-03,1.500000000000000000e+04,1.000000000000000000e+02,vap_s2_proj_s2_ghf
