# nx,nup,ndown,nwalkers,n_eql,e_ghf,e_cpmc,err_cpmc,time,ndet,trial,
4.000000000000000000e+00,8.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+02,1.000000000000000000e+01,-1.331935371057850048e+01,-1.523039760795300523e+01,4.275814313171728311e-03,8.110000000000000000e+02,6.400000000000000000e+01,vap_s2_proj_s2_ghf
6.000000000000000000e+00,1.200000000000000000e+01,1.200000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+01,-2.164795952083762742e+01,-2.497541169192351518e+01,3.339816163756036734e-03,4.620000000000000000e+02,1.200000000000000000e+01,vap_s2_proj_s2_ghf
8.000000000000000000e+00,1.600000000000000000e+01,1.600000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+01,-2.965615091260380964e+01,-3.413705015672795184e+01,2.962015493732783524e-03,1.900000000000000000e+03,3.000000000000000000e+01,vap_s2_proj_s2_ghf
1.200000000000000000e+01,2.400000000000000000e+01,2.400000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+01,-4.575804077665738845e+01,-5.283870525863682843e+01,3.597499423460322893e-03,4.910000000000000000e+03,1.200000000000000000e+01,vap_s2_proj_s2_ghf
